pcode,timestamp,label
P69,2019-05-03 01:30:00+09:00,0.0
P69,2019-05-03 01:45:00+09:00,0.0
P69,2019-05-03 02:00:00+09:00,0.0
P69,2019-05-03 02:15:00+09:00,0.0
P69,2019-05-03 02:30:00+09:00,0.0
P69,2019-05-03 02:45:00+09:00,0.0
P69,2019-05-03 03:00:00+09:00,0.0
P69,2019-05-03 03:15:00+09:00,0.0
P69,2019-05-03 03:30:00+09:00,0.0
P69,2019-05-03 03:45:00+09:00,0.0
P69,2019-05-03 04:00:00+09:00,0.0
P69,2019-05-03 04:15:00+09:00,0.0
P69,2019-05-03 04:30:00+09:00,0.0
P69,2019-05-03 04:45:00+09:00,0.0
P69,2019-05-03 05:00:00+09:00,0.0
P69,2019-05-03 05:15:00+09:00,0.0
P69,2019-05-03 05:30:00+09:00,0.0
P69,2019-05-03 05:45:00+09:00,0.0
P69,2019-05-03 06:00:00+09:00,0.0
P69,2019-05-03 06:15:00+09:00,0.0
P69,2019-05-03 06:30:00+09:00,0.0
P69,2019-05-03 06:45:00+09:00,0.0
P69,2019-05-03 07:00:00+09:00,0.0
P69,2019-05-03 07:15:00+09:00,0.0
P69,2019-05-03 07:30:00+09:00,0.0
P69,2019-05-03 07:45:00+09:00,0.0
P69,2019-05-03 08:00:00+09:00,0.0
P69,2019-05-03 08:15:00+09:00,0.0
P69,2019-05-03 08:30:00+09:00,0.0
P69,2019-05-03 08:45:00+09:00,0.0
P69,2019-05-03 09:00:00+09:00,0.0
P69,2019-05-03 09:15:00+09:00,0.0
P69,2019-05-03 09:30:00+09:00,0.0
P69,2019-05-03 09:45:00+09:00,426.0
P69,2019-05-03 10:00:00+09:00,0.0
P69,2019-05-03 10:15:00+09:00,0.0
P69,2019-05-03 10:30:00+09:00,0.0
P69,2019-05-03 10:45:00+09:00,28.0
P69,2019-05-03 11:00:00+09:00,346.0
P69,2019-05-03 11:15:00+09:00,24.0
P69,2019-05-03 11:30:00+09:00,590.0
P69,2019-05-03 11:45:00+09:00,1518.0
P69,2019-05-03 12:00:00+09:00,1256.0
P69,2019-05-03 12:15:00+09:00,1418.0
P69,2019-05-03 12:30:00+09:00,18.0
P69,2019-05-03 12:45:00+09:00,418.0
P69,2019-05-03 13:00:00+09:00,584.0
P69,2019-05-03 13:15:00+09:00,0.0
P69,2019-05-03 13:30:00+09:00,0.0
P69,2019-05-03 13:45:00+09:00,314.0
P69,2019-05-03 14:00:00+09:00,338.0
P69,2019-05-03 14:15:00+09:00,192.0
P69,2019-05-03 14:30:00+09:00,546.0
P69,2019-05-03 14:45:00+09:00,992.0
P69,2019-05-03 15:00:00+09:00,558.0
P69,2019-05-03 15:15:00+09:00,54.0
P69,2019-05-03 15:30:00+09:00,0.0
P69,2019-05-03 15:45:00+09:00,0.0
P69,2019-05-03 16:00:00+09:00,0.0
P69,2019-05-03 16:15:00+09:00,26.0
P69,2019-05-03 16:30:00+09:00,224.0
P69,2019-05-03 16:45:00+09:00,356.0
P69,2019-05-03 17:00:00+09:00,580.0
P69,2019-05-03 17:15:00+09:00,418.0
P69,2019-05-03 17:30:00+09:00,140.0
P69,2019-05-03 17:45:00+09:00,1034.0
P69,2019-05-03 18:00:00+09:00,876.0
P69,2019-05-03 18:15:00+09:00,386.0
P69,2019-05-03 18:30:00+09:00,0.0
P69,2019-05-03 18:45:00+09:00,0.0
P69,2019-05-03 19:00:00+09:00,0.0
P69,2019-05-03 19:15:00+09:00,0.0
P69,2019-05-03 19:30:00+09:00,164.0
P69,2019-05-03 19:45:00+09:00,34.0
P69,2019-05-03 20:00:00+09:00,482.0
P69,2019-05-03 20:15:00+09:00,60.0
P69,2019-05-03 20:30:00+09:00,374.0
P69,2019-05-03 20:45:00+09:00,216.0
P69,2019-05-03 21:00:00+09:00,212.0
P69,2019-05-03 21:15:00+09:00,56.0
P69,2019-05-03 21:30:00+09:00,10.0
P69,2019-05-03 21:45:00+09:00,0.0
P69,2019-05-03 22:00:00+09:00,0.0
P69,2019-05-03 22:15:00+09:00,0.0
P69,2019-05-03 22:30:00+09:00,0.0
P69,2019-05-03 22:45:00+09:00,0.0
P69,2019-05-03 23:00:00+09:00,0.0
P69,2019-05-03 23:15:00+09:00,0.0
P69,2019-05-03 23:30:00+09:00,0.0
P69,2019-05-03 23:45:00+09:00,0.0
P69,2019-05-04 00:00:00+09:00,0.0
P69,2019-05-04 00:15:00+09:00,0.0
P69,2019-05-04 00:30:00+09:00,0.0
P69,2019-05-04 00:45:00+09:00,0.0
P69,2019-05-04 01:00:00+09:00,0.0
P69,2019-05-04 01:15:00+09:00,0.0
P69,2019-05-04 01:30:00+09:00,0.0
P69,2019-05-04 01:45:00+09:00,0.0
P69,2019-05-04 02:00:00+09:00,0.0
P69,2019-05-04 02:15:00+09:00,0.0
P69,2019-05-04 02:30:00+09:00,0.0
P69,2019-05-04 02:45:00+09:00,0.0
P69,2019-05-04 03:00:00+09:00,0.0
P69,2019-05-04 03:15:00+09:00,0.0
P69,2019-05-04 03:30:00+09:00,0.0
P69,2019-05-04 03:45:00+09:00,0.0
P69,2019-05-04 04:00:00+09:00,0.0
P69,2019-05-04 04:15:00+09:00,0.0
P69,2019-05-04 04:30:00+09:00,0.0
P69,2019-05-04 04:45:00+09:00,0.0
P69,2019-05-04 05:00:00+09:00,0.0
P69,2019-05-04 05:15:00+09:00,0.0
P69,2019-05-04 05:30:00+09:00,0.0
P69,2019-05-04 05:45:00+09:00,0.0
P69,2019-05-04 06:00:00+09:00,0.0
P69,2019-05-04 06:15:00+09:00,0.0
P69,2019-05-04 06:30:00+09:00,0.0
P69,2019-05-04 06:45:00+09:00,0.0
P69,2019-05-04 07:00:00+09:00,0.0
P69,2019-05-04 07:15:00+09:00,0.0
P69,2019-05-04 07:30:00+09:00,0.0
P69,2019-05-04 07:45:00+09:00,0.0
P69,2019-05-04 08:00:00+09:00,0.0
P69,2019-05-04 08:15:00+09:00,0.0
P69,2019-05-04 08:30:00+09:00,0.0
P69,2019-05-04 08:45:00+09:00,0.0
P69,2019-05-04 09:00:00+09:00,0.0
P69,2019-05-04 09:15:00+09:00,0.0
P69,2019-05-04 09:30:00+09:00,0.0
P69,2019-05-04 09:45:00+09:00,0.0
P69,2019-05-04 10:00:00+09:00,376.0
P69,2019-05-04 10:15:00+09:00,78.0
P69,2019-05-04 10:30:00+09:00,208.0
P69,2019-05-04 10:45:00+09:00,52.0
P69,2019-05-04 11:00:00+09:00,0.0
P69,2019-05-04 11:15:00+09:00,0.0
P69,2019-05-04 11:30:00+09:00,0.0
P69,2019-05-04 11:45:00+09:00,0.0
P69,2019-05-04 12:00:00+09:00,0.0
P69,2019-05-04 12:15:00+09:00,686.0
P69,2019-05-04 12:30:00+09:00,194.0
P69,2019-05-04 12:45:00+09:00,30.0
P69,2019-05-04 13:00:00+09:00,46.0
P69,2019-05-04 13:15:00+09:00,0.0
P69,2019-05-04 13:30:00+09:00,0.0
P69,2019-05-04 13:45:00+09:00,0.0
P69,2019-05-04 14:00:00+09:00,0.0
P69,2019-05-04 14:15:00+09:00,0.0
P69,2019-05-04 14:30:00+09:00,0.0
P69,2019-05-04 14:45:00+09:00,0.0
P69,2019-05-04 15:00:00+09:00,0.0
P69,2019-05-04 15:15:00+09:00,0.0
P69,2019-05-04 15:30:00+09:00,0.0
P69,2019-05-04 15:45:00+09:00,0.0
P69,2019-05-04 16:00:00+09:00,0.0
P69,2019-05-04 16:15:00+09:00,0.0
P69,2019-05-04 16:30:00+09:00,0.0
P69,2019-05-04 16:45:00+09:00,0.0
P69,2019-05-04 17:00:00+09:00,0.0
P69,2019-05-04 17:15:00+09:00,24.0
P69,2019-05-04 17:30:00+09:00,0.0
P69,2019-05-04 17:45:00+09:00,0.0
P69,2019-05-04 18:00:00+09:00,0.0
P69,2019-05-04 18:15:00+09:00,0.0
P69,2019-05-04 18:30:00+09:00,0.0
P69,2019-05-04 18:45:00+09:00,0.0
P69,2019-05-04 19:00:00+09:00,0.0
P69,2019-05-04 19:15:00+09:00,0.0
P69,2019-05-04 19:30:00+09:00,0.0
P69,2019-05-04 19:45:00+09:00,0.0
P69,2019-05-04 20:00:00+09:00,0.0
P69,2019-05-04 20:15:00+09:00,0.0
P69,2019-05-04 20:30:00+09:00,0.0
P69,2019-05-04 20:45:00+09:00,0.0
P69,2019-05-04 21:00:00+09:00,0.0
P69,2019-05-04 21:15:00+09:00,0.0
P69,2019-05-04 21:30:00+09:00,0.0
P69,2019-05-04 21:45:00+09:00,0.0
P69,2019-05-04 22:00:00+09:00,0.0
P69,2019-05-04 22:15:00+09:00,0.0
P69,2019-05-04 22:30:00+09:00,0.0
P69,2019-05-04 22:45:00+09:00,0.0
P69,2019-05-04 23:00:00+09:00,0.0
P69,2019-05-04 23:15:00+09:00,0.0
P69,2019-05-04 23:30:00+09:00,0.0
P69,2019-05-04 23:45:00+09:00,0.0
P69,2019-05-05 00:00:00+09:00,0.0
P69,2019-05-05 00:15:00+09:00,0.0
P69,2019-05-05 00:30:00+09:00,0.0
P69,2019-05-05 00:45:00+09:00,0.0
P69,2019-05-05 01:00:00+09:00,0.0
P69,2019-05-05 01:15:00+09:00,0.0
P69,2019-05-05 01:30:00+09:00,0.0
P69,2019-05-05 01:45:00+09:00,0.0
P69,2019-05-05 02:00:00+09:00,0.0
P69,2019-05-05 02:15:00+09:00,0.0
P69,2019-05-05 02:30:00+09:00,0.0
P69,2019-05-05 02:45:00+09:00,0.0
P69,2019-05-05 03:00:00+09:00,0.0
P69,2019-05-05 03:15:00+09:00,0.0
P69,2019-05-05 03:30:00+09:00,0.0
P69,2019-05-05 03:45:00+09:00,0.0
P69,2019-05-05 04:00:00+09:00,0.0
P69,2019-05-05 04:15:00+09:00,0.0
P69,2019-05-05 04:30:00+09:00,0.0
P69,2019-05-05 04:45:00+09:00,0.0
P69,2019-05-05 05:00:00+09:00,0.0
P69,2019-05-05 05:15:00+09:00,0.0
P69,2019-05-05 05:30:00+09:00,0.0
P69,2019-05-05 05:45:00+09:00,0.0
P69,2019-05-05 06:00:00+09:00,0.0
P69,2019-05-05 06:15:00+09:00,0.0
P69,2019-05-05 06:30:00+09:00,0.0
P69,2019-05-05 06:45:00+09:00,0.0
P69,2019-05-05 07:00:00+09:00,0.0
P69,2019-05-05 07:15:00+09:00,0.0
P69,2019-05-05 07:30:00+09:00,0.0
P69,2019-05-05 07:45:00+09:00,0.0
P69,2019-05-05 08:00:00+09:00,0.0
P69,2019-05-05 08:15:00+09:00,0.0
P69,2019-05-05 08:30:00+09:00,0.0
P69,2019-05-05 08:45:00+09:00,0.0
P69,2019-05-05 09:00:00+09:00,0.0
P69,2019-05-05 09:15:00+09:00,0.0
P69,2019-05-05 09:30:00+09:00,12.0
P69,2019-05-05 09:45:00+09:00,734.0
P69,2019-05-05 10:00:00+09:00,4.0
P69,2019-05-05 10:15:00+09:00,0.0
P69,2019-05-05 10:30:00+09:00,0.0
P69,2019-05-05 10:45:00+09:00,0.0
P69,2019-05-05 11:00:00+09:00,0.0
P69,2019-05-05 11:15:00+09:00,0.0
P69,2019-05-05 11:30:00+09:00,0.0
P69,2019-05-05 11:45:00+09:00,0.0
P69,2019-05-05 12:00:00+09:00,0.0
P69,2019-05-05 12:15:00+09:00,0.0
P69,2019-05-05 12:30:00+09:00,0.0
P69,2019-05-05 12:45:00+09:00,0.0
P69,2019-05-05 13:00:00+09:00,692.0
P69,2019-05-05 13:15:00+09:00,56.0
P69,2019-05-05 13:30:00+09:00,698.0
P69,2019-05-05 13:45:00+09:00,278.0
P69,2019-05-05 14:00:00+09:00,20.0
P69,2019-05-05 14:15:00+09:00,12.0
P69,2019-05-05 14:30:00+09:00,0.0
P69,2019-05-05 14:45:00+09:00,0.0
P69,2019-05-05 15:00:00+09:00,0.0
P69,2019-05-05 15:15:00+09:00,0.0
P69,2019-05-05 15:30:00+09:00,0.0
P69,2019-05-05 15:45:00+09:00,0.0
P69,2019-05-05 16:00:00+09:00,90.0
P69,2019-05-05 16:15:00+09:00,644.0
P69,2019-05-05 16:30:00+09:00,794.0
P69,2019-05-05 16:45:00+09:00,700.0
P69,2019-05-05 17:00:00+09:00,0.0
P69,2019-05-05 17:15:00+09:00,602.0
P69,2019-05-05 17:30:00+09:00,966.0
P69,2019-05-05 17:45:00+09:00,484.0
P69,2019-05-05 18:00:00+09:00,310.0
P69,2019-05-05 18:15:00+09:00,96.0
P69,2019-05-05 18:30:00+09:00,176.0
P69,2019-05-05 18:45:00+09:00,820.0
P69,2019-05-05 19:00:00+09:00,0.0
P69,2019-05-05 19:15:00+09:00,0.0
P69,2019-05-05 19:30:00+09:00,0.0
P69,2019-05-05 19:45:00+09:00,0.0
P69,2019-05-05 20:00:00+09:00,0.0
P69,2019-05-05 20:15:00+09:00,0.0
P69,2019-05-05 20:30:00+09:00,0.0
P69,2019-05-05 20:45:00+09:00,0.0
P69,2019-05-05 21:00:00+09:00,0.0
P69,2019-05-05 21:15:00+09:00,0.0
P69,2019-05-05 21:30:00+09:00,0.0
P69,2019-05-05 21:45:00+09:00,0.0
P69,2019-05-05 22:00:00+09:00,0.0
P69,2019-05-05 22:15:00+09:00,0.0
P69,2019-05-05 22:30:00+09:00,0.0
P69,2019-05-05 22:45:00+09:00,0.0
P69,2019-05-05 23:00:00+09:00,0.0
P69,2019-05-05 23:15:00+09:00,0.0
P69,2019-05-05 23:30:00+09:00,0.0
P69,2019-05-05 23:45:00+09:00,0.0
P69,2019-05-06 00:00:00+09:00,0.0
P69,2019-05-06 00:15:00+09:00,0.0
P69,2019-05-06 00:30:00+09:00,0.0
P69,2019-05-06 00:45:00+09:00,0.0
P69,2019-05-06 01:00:00+09:00,0.0
P69,2019-05-06 01:15:00+09:00,0.0
P69,2019-05-06 01:30:00+09:00,0.0
P69,2019-05-06 01:45:00+09:00,0.0
P69,2019-05-06 02:00:00+09:00,0.0
P69,2019-05-06 02:15:00+09:00,0.0
P69,2019-05-06 02:30:00+09:00,0.0
P69,2019-05-06 02:45:00+09:00,0.0
P69,2019-05-06 03:00:00+09:00,0.0
P69,2019-05-06 03:15:00+09:00,0.0
P69,2019-05-06 03:30:00+09:00,0.0
P69,2019-05-06 03:45:00+09:00,0.0
P69,2019-05-06 04:00:00+09:00,0.0
P69,2019-05-06 04:15:00+09:00,0.0
P69,2019-05-06 04:30:00+09:00,0.0
P69,2019-05-06 04:45:00+09:00,0.0
P69,2019-05-06 05:00:00+09:00,0.0
P69,2019-05-06 05:15:00+09:00,0.0
P69,2019-05-06 05:30:00+09:00,0.0
P69,2019-05-06 05:45:00+09:00,0.0
P69,2019-05-06 06:00:00+09:00,0.0
P69,2019-05-06 06:15:00+09:00,0.0
P69,2019-05-06 06:30:00+09:00,0.0
P69,2019-05-06 06:45:00+09:00,0.0
P69,2019-05-06 07:00:00+09:00,0.0
P69,2019-05-06 07:15:00+09:00,0.0
P69,2019-05-06 07:30:00+09:00,0.0
P69,2019-05-06 07:45:00+09:00,0.0
P69,2019-05-06 08:00:00+09:00,0.0
P69,2019-05-06 08:15:00+09:00,0.0
P69,2019-05-06 08:30:00+09:00,0.0
P69,2019-05-06 08:45:00+09:00,0.0
P69,2019-05-06 09:00:00+09:00,0.0
P69,2019-05-06 09:15:00+09:00,0.0
P69,2019-05-06 09:30:00+09:00,0.0
P69,2019-05-06 09:45:00+09:00,0.0
P69,2019-05-06 10:00:00+09:00,0.0
P69,2019-05-06 10:15:00+09:00,0.0
P69,2019-05-06 10:30:00+09:00,32.0
P69,2019-05-06 10:45:00+09:00,316.0
P69,2019-05-06 11:00:00+09:00,0.0
P69,2019-05-06 11:15:00+09:00,166.0
P69,2019-05-06 11:30:00+09:00,24.0
P69,2019-05-06 11:45:00+09:00,0.0
P69,2019-05-06 12:00:00+09:00,12.0
P69,2019-05-06 12:15:00+09:00,0.0
P69,2019-05-06 12:30:00+09:00,0.0
P69,2019-05-06 12:45:00+09:00,100.0
P69,2019-05-06 13:00:00+09:00,0.0
P69,2019-05-06 13:15:00+09:00,200.0
P69,2019-05-06 13:30:00+09:00,272.0
P69,2019-05-06 13:45:00+09:00,100.0
P69,2019-05-06 14:00:00+09:00,18.0
P69,2019-05-06 14:15:00+09:00,540.0
P69,2019-05-06 14:30:00+09:00,604.0
P69,2019-05-06 14:45:00+09:00,364.0
P69,2019-05-06 15:00:00+09:00,0.0
P69,2019-05-06 15:15:00+09:00,938.0
P69,2019-05-06 15:30:00+09:00,390.0
P69,2019-05-06 15:45:00+09:00,284.0
P69,2019-05-06 16:00:00+09:00,644.0
P69,2019-05-06 16:15:00+09:00,646.0
P69,2019-05-06 16:30:00+09:00,524.0
P69,2019-05-06 16:45:00+09:00,430.0
P69,2019-05-06 17:00:00+09:00,380.0
P69,2019-05-06 17:15:00+09:00,956.0
P69,2019-05-06 17:30:00+09:00,266.0
P69,2019-05-06 17:45:00+09:00,0.0
P69,2019-05-06 18:00:00+09:00,0.0
P69,2019-05-06 18:15:00+09:00,0.0
P69,2019-05-06 18:30:00+09:00,0.0
P69,2019-05-06 18:45:00+09:00,108.0
P69,2019-05-06 19:00:00+09:00,570.0
P69,2019-05-06 19:15:00+09:00,0.0
P69,2019-05-06 19:30:00+09:00,0.0
P69,2019-05-06 19:45:00+09:00,0.0
P69,2019-05-06 20:00:00+09:00,0.0
P69,2019-05-06 20:15:00+09:00,166.0
P69,2019-05-06 20:30:00+09:00,558.0
P69,2019-05-06 20:45:00+09:00,482.0
P69,2019-05-06 21:00:00+09:00,138.0
P69,2019-05-06 21:15:00+09:00,0.0
P69,2019-05-06 21:30:00+09:00,0.0
P69,2019-05-06 21:45:00+09:00,0.0
P69,2019-05-06 22:00:00+09:00,146.0
P66,2019-04-30 09:45:00+09:00,110.0
P66,2019-04-30 10:00:00+09:00,1272.0
P66,2019-04-30 10:15:00+09:00,26.0
P66,2019-04-30 10:30:00+09:00,0.0
P66,2019-04-30 10:45:00+09:00,0.0
P66,2019-04-30 11:00:00+09:00,0.0
P66,2019-04-30 11:15:00+09:00,0.0
P66,2019-04-30 11:30:00+09:00,0.0
P66,2019-04-30 11:45:00+09:00,0.0
P66,2019-04-30 12:00:00+09:00,364.0
P66,2019-04-30 12:15:00+09:00,24.0
P66,2019-04-30 12:30:00+09:00,740.0
P66,2019-04-30 12:45:00+09:00,0.0
P66,2019-04-30 13:00:00+09:00,0.0
P66,2019-04-30 13:15:00+09:00,0.0
P66,2019-04-30 13:30:00+09:00,0.0
P66,2019-04-30 13:45:00+09:00,0.0
P66,2019-04-30 14:00:00+09:00,0.0
P66,2019-04-30 14:15:00+09:00,1290.0
P66,2019-04-30 14:30:00+09:00,230.0
P66,2019-04-30 14:45:00+09:00,0.0
P66,2019-04-30 15:00:00+09:00,0.0
P66,2019-04-30 15:15:00+09:00,0.0
P66,2019-04-30 15:30:00+09:00,0.0
P66,2019-04-30 15:45:00+09:00,40.0
P66,2019-04-30 16:00:00+09:00,0.0
P66,2019-04-30 16:15:00+09:00,74.0
P66,2019-04-30 16:30:00+09:00,94.0
P66,2019-04-30 16:45:00+09:00,0.0
P66,2019-04-30 17:00:00+09:00,374.0
P66,2019-04-30 17:15:00+09:00,0.0
P66,2019-04-30 17:30:00+09:00,868.0
P66,2019-04-30 17:45:00+09:00,0.0
P66,2019-04-30 18:00:00+09:00,0.0
P66,2019-04-30 18:15:00+09:00,14.0
P66,2019-04-30 18:30:00+09:00,134.0
P66,2019-04-30 18:45:00+09:00,0.0
P66,2019-04-30 19:00:00+09:00,0.0
P66,2019-04-30 19:15:00+09:00,0.0
P66,2019-04-30 19:30:00+09:00,0.0
P66,2019-04-30 19:45:00+09:00,214.0
P66,2019-04-30 20:00:00+09:00,1206.0
P66,2019-04-30 20:15:00+09:00,0.0
P66,2019-04-30 20:30:00+09:00,0.0
P66,2019-04-30 20:45:00+09:00,1156.0
P66,2019-04-30 21:00:00+09:00,236.0
P66,2019-04-30 21:15:00+09:00,0.0
P66,2019-04-30 21:30:00+09:00,10.0
P66,2019-04-30 21:45:00+09:00,0.0
P66,2019-04-30 22:00:00+09:00,0.0
P66,2019-04-30 22:15:00+09:00,0.0
P66,2019-04-30 22:30:00+09:00,0.0
P66,2019-04-30 22:45:00+09:00,0.0
P66,2019-04-30 23:00:00+09:00,0.0
P66,2019-04-30 23:15:00+09:00,0.0
P66,2019-04-30 23:30:00+09:00,0.0
P66,2019-04-30 23:45:00+09:00,0.0
P66,2019-05-01 00:00:00+09:00,0.0
P66,2019-05-01 00:15:00+09:00,0.0
P66,2019-05-01 00:30:00+09:00,0.0
P66,2019-05-01 00:45:00+09:00,0.0
P66,2019-05-01 01:00:00+09:00,0.0
P66,2019-05-01 01:15:00+09:00,0.0
P66,2019-05-01 01:30:00+09:00,0.0
P66,2019-05-01 01:45:00+09:00,0.0
P66,2019-05-01 02:00:00+09:00,0.0
P66,2019-05-01 02:15:00+09:00,0.0
P66,2019-05-01 02:30:00+09:00,0.0
P66,2019-05-01 02:45:00+09:00,0.0
P66,2019-05-01 03:00:00+09:00,0.0
P66,2019-05-01 03:15:00+09:00,0.0
P66,2019-05-01 03:30:00+09:00,0.0
P66,2019-05-01 03:45:00+09:00,0.0
P66,2019-05-01 04:00:00+09:00,0.0
P66,2019-05-01 04:15:00+09:00,0.0
P66,2019-05-01 04:30:00+09:00,0.0
P66,2019-05-01 04:45:00+09:00,0.0
P66,2019-05-01 05:00:00+09:00,0.0
P66,2019-05-01 05:15:00+09:00,0.0
P66,2019-05-01 05:30:00+09:00,0.0
P66,2019-05-01 05:45:00+09:00,0.0
P66,2019-05-01 06:00:00+09:00,0.0
P66,2019-05-01 06:15:00+09:00,0.0
P66,2019-05-01 06:30:00+09:00,0.0
P66,2019-05-01 06:45:00+09:00,0.0
P66,2019-05-01 07:00:00+09:00,0.0
P66,2019-05-01 07:15:00+09:00,0.0
P66,2019-05-01 07:30:00+09:00,0.0
P66,2019-05-01 07:45:00+09:00,0.0
P66,2019-05-01 08:00:00+09:00,0.0
P66,2019-05-01 08:15:00+09:00,0.0
P66,2019-05-01 08:30:00+09:00,390.0
P66,2019-05-01 08:45:00+09:00,228.0
P66,2019-05-01 09:00:00+09:00,0.0
P66,2019-05-01 09:15:00+09:00,0.0
P66,2019-05-01 09:30:00+09:00,92.0
P66,2019-05-01 09:45:00+09:00,120.0
P66,2019-05-01 10:00:00+09:00,12.0
P66,2019-05-01 10:15:00+09:00,218.0
P66,2019-05-01 10:30:00+09:00,90.0
P66,2019-05-01 10:45:00+09:00,244.0
P66,2019-05-01 11:00:00+09:00,1030.0
P66,2019-05-01 11:15:00+09:00,0.0
P66,2019-05-01 11:30:00+09:00,934.0
P66,2019-05-01 11:45:00+09:00,134.0
P66,2019-05-01 12:00:00+09:00,90.0
P66,2019-05-01 12:15:00+09:00,0.0
P66,2019-05-01 12:30:00+09:00,1390.0
P66,2019-05-01 12:45:00+09:00,0.0
P66,2019-05-01 13:00:00+09:00,0.0
P66,2019-05-01 13:15:00+09:00,0.0
P66,2019-05-01 13:30:00+09:00,0.0
P66,2019-05-01 13:45:00+09:00,230.0
P66,2019-05-01 14:00:00+09:00,736.0
P66,2019-05-01 14:15:00+09:00,278.0
P66,2019-05-01 14:30:00+09:00,0.0
P66,2019-05-01 14:45:00+09:00,0.0
P66,2019-05-01 15:00:00+09:00,0.0
P66,2019-05-01 15:15:00+09:00,0.0
P66,2019-05-01 15:30:00+09:00,818.0
P66,2019-05-01 15:45:00+09:00,0.0
P66,2019-05-01 16:00:00+09:00,0.0
P66,2019-05-01 16:15:00+09:00,0.0
P66,2019-05-01 16:30:00+09:00,528.0
P66,2019-05-01 16:45:00+09:00,0.0
P66,2019-05-01 17:00:00+09:00,190.0
P66,2019-05-01 17:15:00+09:00,0.0
P66,2019-05-01 17:30:00+09:00,536.0
P66,2019-05-01 17:45:00+09:00,98.0
P66,2019-05-01 18:00:00+09:00,350.0
P66,2019-05-01 18:15:00+09:00,0.0
P66,2019-05-01 18:30:00+09:00,0.0
P66,2019-05-01 18:45:00+09:00,12.0
P66,2019-05-01 19:00:00+09:00,16.0
P66,2019-05-01 19:15:00+09:00,16.0
P66,2019-05-01 19:30:00+09:00,10.0
P66,2019-05-01 19:45:00+09:00,142.0
P66,2019-05-01 20:00:00+09:00,324.0
P66,2019-05-01 20:15:00+09:00,0.0
P66,2019-05-01 20:30:00+09:00,0.0
P66,2019-05-01 20:45:00+09:00,0.0
P66,2019-05-01 21:00:00+09:00,288.0
P66,2019-05-01 21:15:00+09:00,584.0
P66,2019-05-01 21:30:00+09:00,664.0
P66,2019-05-01 21:45:00+09:00,182.0
P66,2019-05-01 22:00:00+09:00,0.0
P66,2019-05-01 22:15:00+09:00,0.0
P66,2019-05-01 22:30:00+09:00,0.0
P66,2019-05-01 22:45:00+09:00,0.0
P66,2019-05-01 23:00:00+09:00,0.0
P66,2019-05-01 23:15:00+09:00,0.0
P66,2019-05-01 23:30:00+09:00,0.0
P66,2019-05-01 23:45:00+09:00,0.0
P66,2019-05-02 00:00:00+09:00,0.0
P66,2019-05-02 00:15:00+09:00,0.0
P66,2019-05-02 00:30:00+09:00,0.0
P66,2019-05-02 00:45:00+09:00,0.0
P66,2019-05-02 01:00:00+09:00,0.0
P66,2019-05-02 01:15:00+09:00,0.0
P66,2019-05-02 01:30:00+09:00,0.0
P66,2019-05-02 01:45:00+09:00,0.0
P66,2019-05-02 02:00:00+09:00,0.0
P66,2019-05-02 02:15:00+09:00,0.0
P66,2019-05-02 02:30:00+09:00,0.0
P66,2019-05-02 02:45:00+09:00,0.0
P66,2019-05-02 03:00:00+09:00,0.0
P66,2019-05-02 03:15:00+09:00,0.0
P66,2019-05-02 03:30:00+09:00,0.0
P66,2019-05-02 03:45:00+09:00,0.0
P66,2019-05-02 04:00:00+09:00,0.0
P66,2019-05-02 04:15:00+09:00,0.0
P66,2019-05-02 04:30:00+09:00,0.0
P66,2019-05-02 04:45:00+09:00,0.0
P66,2019-05-02 05:00:00+09:00,0.0
P66,2019-05-02 05:15:00+09:00,0.0
P66,2019-05-02 05:30:00+09:00,0.0
P66,2019-05-02 05:45:00+09:00,0.0
P66,2019-05-02 06:00:00+09:00,0.0
P66,2019-05-02 06:15:00+09:00,0.0
P66,2019-05-02 06:30:00+09:00,0.0
P66,2019-05-02 06:45:00+09:00,0.0
P66,2019-05-02 07:00:00+09:00,0.0
P66,2019-05-02 07:15:00+09:00,0.0
P66,2019-05-02 07:30:00+09:00,0.0
P66,2019-05-02 07:45:00+09:00,0.0
P66,2019-05-02 08:00:00+09:00,0.0
P66,2019-05-02 08:15:00+09:00,0.0
P66,2019-05-02 08:30:00+09:00,0.0
P66,2019-05-02 08:45:00+09:00,0.0
P66,2019-05-02 09:00:00+09:00,0.0
P66,2019-05-02 09:15:00+09:00,0.0
P66,2019-05-02 09:30:00+09:00,0.0
P66,2019-05-02 09:45:00+09:00,20.0
P66,2019-05-02 10:00:00+09:00,0.0
P66,2019-05-02 10:15:00+09:00,0.0
P66,2019-05-02 10:30:00+09:00,0.0
P66,2019-05-02 10:45:00+09:00,0.0
P66,2019-05-02 11:00:00+09:00,28.0
P66,2019-05-02 11:15:00+09:00,510.0
P66,2019-05-02 11:30:00+09:00,0.0
P66,2019-05-02 11:45:00+09:00,482.0
P66,2019-05-02 12:00:00+09:00,0.0
P66,2019-05-02 12:15:00+09:00,164.0
P66,2019-05-02 12:30:00+09:00,1230.0
P66,2019-05-02 12:45:00+09:00,238.0
P66,2019-05-02 13:00:00+09:00,0.0
P66,2019-05-02 13:15:00+09:00,0.0
P66,2019-05-02 13:30:00+09:00,0.0
P66,2019-05-02 13:45:00+09:00,0.0
P66,2019-05-02 14:00:00+09:00,0.0
P66,2019-05-02 14:15:00+09:00,1274.0
